Id,Address_Country,OrderDate,Description
33346,EIRE,2017-03-20T00:00:00,21
33347,,2017-03-20T00:00:00,23
33348,,2017-03-20T00:00:00,24
33349,Spain,2017-03-20T00:00:00,25
33350,Italy,2017-03-20T00:00:00,26
33351,,2017-03-20T00:00:00,28
33352,Finland,2017-03-20T00:00:00,29
33353,France,2017-03-20T00:00:00,30
33354,Switzerland,2017-03-20T00:00:00,31
33355,,2017-03-20T00:00:00,32
33356,United States,2017-03-20T00:00:00,33
33357,Germany,2017-03-20T00:00:00,34
33358,,2017-03-20T00:00:00,35
33359,Sweden,2017-03-20T00:00:00,36
33360,Norway,2017-03-20T00:00:00,37
33361,United Kingdom,2017-03-20T00:00:00,38
33362,,2017-03-20T00:00:00,39
33363,Poland,2017-03-20T00:00:00,40
33364,Japan,2017-03-20T00:00:00,42
33365,,2017-03-20T00:00:00,45
33366,,2017-03-21T00:00:00,1
33367,,2017-03-21T00:00:00,2
33368,Australia,2017-03-21T00:00:00,3
33369,Austria,2017-03-21T00:00:00,4
33370,,2017-03-21T00:00:00,5
33371,Cyprus,2017-03-21T00:00:00,6
33372,,2017-03-21T00:00:00,7
33373,,2017-03-21T00:00:00,8
33374,,2017-03-21T00:00:00,9
33375,,2017-03-21T00:00:00,10
33376,,2017-03-21T00:00:00,11
33377,,2017-03-21T00:00:00,12
33378,Portugal,2017-03-21T00:00:00,13
33379,,2017-03-21T00:00:00,14
33380,,2017-03-21T00:00:00,15
33381,Denmark,2017-03-21T00:00:00,16
33382,Netherlands,2017-03-21T00:00:00,17
33383,,2017-03-21T00:00:00,18
33384,,2017-03-21T00:00:00,20
33385,EIRE,2017-03-21T00:00:00,21
33386,,2017-03-21T00:00:00,22
33387,,2017-03-21T00:00:00,23
33388,,2017-03-21T00:00:00,24
33389,Spain,2017-03-21T00:00:00,25
33390,Italy,2017-03-21T00:00:00,26
33391,,2017-03-21T00:00:00,27
33392,,2017-03-21T00:00:00,28
33393,Finland,2017-03-21T00:00:00,29
33394,France,2017-03-21T00:00:00,30
33395,Switzerland,2017-03-21T00:00:00,31
33396,,2017-03-21T00:00:00,32
33397,United States,2017-03-21T00:00:00,33
33398,Germany,2017-03-21T00:00:00,34
33399,,2017-03-21T00:00:00,35
33400,Sweden,2017-03-21T00:00:00,36
33401,Norway,2017-03-21T00:00:00,37
33402,United Kingdom,2017-03-21T00:00:00,38
33403,,2017-03-21T00:00:00,39
33404,Poland,2017-03-21T00:00:00,40
33405,,2017-03-21T00:00:00,41
33406,Japan,2017-03-21T00:00:00,42
33407,,2017-03-21T00:00:00,43
33408,,2017-03-21T00:00:00,44
33409,,2017-03-21T00:00:00,45
33410,,2017-03-22T00:00:00,1
33411,,2017-03-22T00:00:00,2
33412,Australia,2017-03-22T00:00:00,3
33413,Austria,2017-03-22T00:00:00,4
33414,,2017-03-22T00:00:00,5
33415,Cyprus,2017-03-22T00:00:00,6
33416,,2017-03-22T00:00:00,7
33417,,2017-03-22T00:00:00,8
33418,,2017-03-22T00:00:00,9
33419,,2017-03-22T00:00:00,10
33420,,2017-03-22T00:00:00,11
33421,,2017-03-22T00:00:00,12
33422,Portugal,2017-03-22T00:00:00,13
33423,,2017-03-22T00:00:00,14
33424,,2017-03-22T00:00:00,15
33425,Denmark,2017-03-22T00:00:00,16
33426,Netherlands,2017-03-22T00:00:00,17
33427,,2017-03-22T00:00:00,18
33428,,2017-03-22T00:00:00,20
33429,EIRE,2017-03-22T00:00:00,21
33430,,2017-03-22T00:00:00,22
33431,,2017-03-22T00:00:00,23
33432,,2017-03-22T00:00:00,24
33433,Spain,2017-03-22T00:00:00,25
33434,Italy,2017-03-22T00:00:00,26
33435,,2017-03-22T00:00:00,27
33436,,2017-03-22T00:00:00,28
33437,Finland,2017-03-22T00:00:00,29
33438,France,2017-03-22T00:00:00,30
33439,Switzerland,2017-03-22T00:00:00,31
33440,,2017-03-22T00:00:00,32
33441,United States,2017-03-22T00:00:00,33
33442,Germany,2017-03-22T00:00:00,34
33443,,2017-03-22T00:00:00,35
33444,Sweden,2017-03-22T00:00:00,36
33445,Norway,2017-03-22T00:00:00,37
33446,United Kingdom,2017-03-22T00:00:00,38
33447,,2017-03-22T00:00:00,39
33448,Poland,2017-03-22T00:00:00,40
33449,,2017-03-22T00:00:00,41
33450,Japan,2017-03-22T00:00:00,42
33451,,2017-03-22T00:00:00,43
33452,,2017-03-22T00:00:00,44
33453,,2017-03-22T00:00:00,45
33454,,2017-03-23T00:00:00,1
33455,,2017-03-23T00:00:00,2
33456,Australia,2017-03-23T00:00:00,3
33457,Austria,2017-03-23T00:00:00,4
33458,,2017-03-23T00:00:00,5
33459,Cyprus,2017-03-23T00:00:00,6
33460,,2017-03-23T00:00:00,7
33461,,2017-03-23T00:00:00,8
33462,,2017-03-23T00:00:00,9
33463,,2017-03-23T00:00:00,10
33464,,2017-03-23T00:00:00,11
33465,,2017-03-23T00:00:00,12
33466,Portugal,2017-03-23T00:00:00,13
33467,,2017-03-23T00:00:00,14
33468,,2017-03-23T00:00:00,15
33469,Denmark,2017-03-23T00:00:00,16
33470,Netherlands,2017-03-23T00:00:00,17
33471,,2017-03-23T00:00:00,18
33472,,2017-03-23T00:00:00,20
33473,EIRE,2017-03-23T00:00:00,21
33474,,2017-03-23T00:00:00,22
33475,,2017-03-23T00:00:00,23
33476,,2017-03-23T00:00:00,24
33477,Spain,2017-03-23T00:00:00,25
33478,Italy,2017-03-23T00:00:00,26
33479,,2017-03-23T00:00:00,27
33480,,2017-03-23T00:00:00,28
33481,Finland,2017-03-23T00:00:00,29
33482,France,2017-03-23T00:00:00,30
33483,Switzerland,2017-03-23T00:00:00,31
33484,,2017-03-23T00:00:00,32
33485,United States,2017-03-23T00:00:00,33
33486,Germany,2017-03-23T00:00:00,34
33487,,2017-03-23T00:00:00,35
33488,Sweden,2017-03-23T00:00:00,36
33489,Norway,2017-03-23T00:00:00,37
33490,United Kingdom,2017-03-23T00:00:00,38
33491,,2017-03-23T00:00:00,39
33492,Poland,2017-03-23T00:00:00,40
33493,,2017-03-23T00:00:00,41
33494,Japan,2017-03-23T00:00:00,42
33495,,2017-03-23T00:00:00,43
33496,,2017-03-23T00:00:00,44
33497,,2017-03-23T00:00:00,45
33498,,2017-03-24T00:00:00,1
33499,,2017-03-24T00:00:00,2
33500,Australia,2017-03-24T00:00:00,3
33501,Austria,2017-03-24T00:00:00,4
33502,,2017-03-24T00:00:00,5
33503,Cyprus,2017-03-24T00:00:00,6
33504,,2017-03-24T00:00:00,7
33505,,2017-03-24T00:00:00,8
33506,,2017-03-24T00:00:00,9
33507,,2017-03-24T00:00:00,10
33508,,2017-03-24T00:00:00,11
33509,,2017-03-24T00:00:00,12
33510,Portugal,2017-03-24T00:00:00,13
33511,,2017-03-24T00:00:00,14
33512,,2017-03-24T00:00:00,15
33513,Denmark,2017-03-24T00:00:00,16
33514,Netherlands,2017-03-24T00:00:00,17
33515,,2017-03-24T00:00:00,18
33516,,2017-03-24T00:00:00,19
33517,,2017-03-24T00:00:00,20
33518,EIRE,2017-03-24T00:00:00,21
33519,,2017-03-24T00:00:00,22
33520,,2017-03-24T00:00:00,23
33521,,2017-03-24T00:00:00,24
33522,Spain,2017-03-24T00:00:00,25
33523,Italy,2017-03-24T00:00:00,26
33524,,2017-03-24T00:00:00,27
33525,,2017-03-24T00:00:00,28
33526,Finland,2017-03-24T00:00:00,29
33527,France,2017-03-24T00:00:00,30
33528,Switzerland,2017-03-24T00:00:00,31
33529,,2017-03-24T00:00:00,32
33530,United States,2017-03-24T00:00:00,33
33531,Germany,2017-03-24T00:00:00,34
33532,,2017-03-24T00:00:00,35
33533,Sweden,2017-03-24T00:00:00,36
33534,Norway,2017-03-24T00:00:00,37
33535,United Kingdom,2017-03-24T00:00:00,38
33536,,2017-03-24T00:00:00,39
33537,Poland,2017-03-24T00:00:00,40
33538,,2017-03-24T00:00:00,41
33539,Japan,2017-03-24T00:00:00,42
33540,,2017-03-24T00:00:00,43
33541,,2017-03-24T00:00:00,44
33542,,2017-03-24T00:00:00,45
33543,,2017-03-25T00:00:00,1
33544,,2017-03-25T00:00:00,2
33545,Australia,2017-03-25T00:00:00,3
33546,Austria,2017-03-25T00:00:00,4
33547,,2017-03-25T00:00:00,5
33548,Cyprus,2017-03-25T00:00:00,6
33549,,2017-03-25T00:00:00,7
33550,,2017-03-25T00:00:00,8
33551,,2017-03-25T00:00:00,9
33552,,2017-03-25T00:00:00,10
33553,,2017-03-25T00:00:00,11
33554,,2017-03-25T00:00:00,12
33555,Portugal,2017-03-25T00:00:00,13
33556,,2017-03-25T00:00:00,14
33557,,2017-03-25T00:00:00,15
33558,Denmark,2017-03-25T00:00:00,16
33559,Netherlands,2017-03-25T00:00:00,17
33560,,2017-03-25T00:00:00,18
33561,,2017-03-25T00:00:00,19
33562,,2017-03-25T00:00:00,20
33563,EIRE,2017-03-25T00:00:00,21
33564,,2017-03-25T00:00:00,22
33565,,2017-03-25T00:00:00,23
33566,,2017-03-25T00:00:00,24
33567,Spain,2017-03-25T00:00:00,25
33568,Italy,2017-03-25T00:00:00,26
33569,,2017-03-25T00:00:00,27
33570,,2017-03-25T00:00:00,28
33571,Finland,2017-03-25T00:00:00,29
33572,France,2017-03-25T00:00:00,30
33573,Switzerland,2017-03-25T00:00:00,31
33574,,2017-03-25T00:00:00,32
33575,United States,2017-03-25T00:00:00,33
33576,Germany,2017-03-25T00:00:00,34
33577,,2017-03-25T00:00:00,35
33578,Sweden,2017-03-25T00:00:00,36
33579,Norway,2017-03-25T00:00:00,37
33580,United Kingdom,2017-03-25T00:00:00,38
33581,,2017-03-25T00:00:00,39
33582,Poland,2017-03-25T00:00:00,40
33583,,2017-03-25T00:00:00,41
33584,Japan,2017-03-25T00:00:00,42
33585,,2017-03-25T00:00:00,43
33586,,2017-03-25T00:00:00,44
33587,,2017-03-25T00:00:00,45
33588,,2017-03-26T00:00:00,1
33589,,2017-03-26T00:00:00,2
33590,Australia,2017-03-26T00:00:00,3
33591,Austria,2017-03-26T00:00:00,4
33592,,2017-03-26T00:00:00,5
33593,Cyprus,2017-03-26T00:00:00,6
33594,,2017-03-26T00:00:00,7
33595,,2017-03-26T00:00:00,8
33596,,2017-03-26T00:00:00,9
33597,,2017-03-26T00:00:00,10
33598,,2017-03-26T00:00:00,11
33599,,2017-03-26T00:00:00,12
33600,Portugal,2017-03-26T00:00:00,13
33601,,2017-03-26T00:00:00,14
33602,,2017-03-26T00:00:00,15
33603,Netherlands,2017-03-26T00:00:00,17
33604,,2017-03-26T00:00:00,18
33605,,2017-03-26T00:00:00,19
33606,,2017-03-26T00:00:00,20
33607,EIRE,2017-03-26T00:00:00,21
33608,,2017-03-26T00:00:00,22
33609,,2017-03-26T00:00:00,23
33610,,2017-03-26T00:00:00,24
33611,Spain,2017-03-26T00:00:00,25
33612,Italy,2017-03-26T00:00:00,26
33613,,2017-03-26T00:00:00,27
33614,,2017-03-26T00:00:00,28
33615,Finland,2017-03-26T00:00:00,29
33616,France,2017-03-26T00:00:00,30
33617,Switzerland,2017-03-26T00:00:00,31
33618,,2017-03-26T00:00:00,32
33619,United States,2017-03-26T00:00:00,33
33620,Germany,2017-03-26T00:00:00,34
33621,,2017-03-26T00:00:00,35
33622,Sweden,2017-03-26T00:00:00,36
33623,Norway,2017-03-26T00:00:00,37
33624,United Kingdom,2017-03-26T00:00:00,38
33625,,2017-03-26T00:00:00,39
33626,Poland,2017-03-26T00:00:00,40
33627,,2017-03-26T00:00:00,41
33628,Japan,2017-03-26T00:00:00,42
33629,,2017-03-26T00:00:00,43
33630,,2017-03-26T00:00:00,44
33631,,2017-03-26T00:00:00,45
33632,,2017-03-27T00:00:00,2
33633,Australia,2017-03-27T00:00:00,3
33634,Austria,2017-03-27T00:00:00,4
33635,,2017-03-27T00:00:00,5
33636,Cyprus,2017-03-27T00:00:00,6
33637,,2017-03-27T00:00:00,7
33638,,2017-03-27T00:00:00,8
33639,,2017-03-27T00:00:00,9
33640,,2017-03-27T00:00:00,10
33641,,2017-03-27T00:00:00,11
33642,,2017-03-27T00:00:00,12
33643,Portugal,2017-03-27T00:00:00,13
33644,,2017-03-27T00:00:00,15
33645,Netherlands,2017-03-27T00:00:00,17
33646,,2017-03-27T00:00:00,18
33647,,2017-03-27T00:00:00,20
33648,EIRE,2017-03-27T00:00:00,21
33649,,2017-03-27T00:00:00,22
33650,,2017-03-27T00:00:00,23
33651,,2017-03-27T00:00:00,24
33652,Spain,2017-03-27T00:00:00,25
33653,Italy,2017-03-27T00:00:00,26
33654,,2017-03-27T00:00:00,27
33655,,2017-03-27T00:00:00,28
33656,Finland,2017-03-27T00:00:00,29
33657,France,2017-03-27T00:00:00,30
33658,Switzerland,2017-03-27T00:00:00,31
33659,,2017-03-27T00:00:00,32
33660,United States,2017-03-27T00:00:00,33
33661,Germany,2017-03-27T00:00:00,34
33662,,2017-03-27T00:00:00,35
33663,Sweden,2017-03-27T00:00:00,36
33664,Norway,2017-03-27T00:00:00,37
33665,United Kingdom,2017-03-27T00:00:00,38
33666,,2017-03-27T00:00:00,39
33667,Poland,2017-03-27T00:00:00,40
33668,,2017-03-27T00:00:00,41
33669,Japan,2017-03-27T00:00:00,42
33670,,2017-03-27T00:00:00,43
33671,,2017-03-27T00:00:00,44
33672,,2017-03-28T00:00:00,2
33673,Australia,2017-03-28T00:00:00,3
33674,Austria,2017-03-28T00:00:00,4
33675,,2017-03-28T00:00:00,5
33676,Cyprus,2017-03-28T00:00:00,6
33677,,2017-03-28T00:00:00,7
33678,,2017-03-28T00:00:00,8
33679,,2017-03-28T00:00:00,9
33680,,2017-03-28T00:00:00,10
33681,,2017-03-28T00:00:00,11
33682,,2017-03-28T00:00:00,12
33683,Portugal,2017-03-28T00:00:00,13
33684,,2017-03-28T00:00:00,15
33685,Netherlands,2017-03-28T00:00:00,17
33686,,2017-03-28T00:00:00,18
33687,,2017-03-28T00:00:00,20
33688,EIRE,2017-03-28T00:00:00,21
33689,,2017-03-28T00:00:00,22
33690,,2017-03-28T00:00:00,23
33691,,2017-03-28T00:00:00,24
33692,Spain,2017-03-28T00:00:00,25
33693,Italy,2017-03-28T00:00:00,26
33694,,2017-03-28T00:00:00,27
33695,,2017-03-28T00:00:00,28
33696,Finland,2017-03-28T00:00:00,29
33697,France,2017-03-28T00:00:00,30
33698,Switzerland,2017-03-28T00:00:00,31
33699,,2017-03-28T00:00:00,32
33700,United States,2017-03-28T00:00:00,33
33701,Germany,2017-03-28T00:00:00,34
33702,,2017-03-28T00:00:00,35
33703,Sweden,2017-03-28T00:00:00,36
33704,Norway,2017-03-28T00:00:00,37
33705,United Kingdom,2017-03-28T00:00:00,38
33706,,2017-03-28T00:00:00,39
33707,Poland,2017-03-28T00:00:00,40
33708,,2017-03-28T00:00:00,41
33709,Japan,2017-03-28T00:00:00,42
33710,,2017-03-28T00:00:00,43
33711,,2017-03-28T00:00:00,44
33712,,2017-03-29T00:00:00,2
33713,Australia,2017-03-29T00:00:00,3
33714,Austria,2017-03-29T00:00:00,4
33715,,2017-03-29T00:00:00,5
33716,Cyprus,2017-03-29T00:00:00,6
33717,,2017-03-29T00:00:00,7
33718,,2017-03-29T00:00:00,8
33719,,2017-03-29T00:00:00,9
33720,,2017-03-29T00:00:00,10
33721,,2017-03-29T00:00:00,11
33722,,2017-03-29T00:00:00,12
33723,Portugal,2017-03-29T00:00:00,13
33724,,2017-03-29T00:00:00,15
33725,Netherlands,2017-03-29T00:00:00,17
33726,,2017-03-29T00:00:00,18
33727,,2017-03-29T00:00:00,20
33728,EIRE,2017-03-29T00:00:00,21
33729,,2017-03-29T00:00:00,22
33730,,2017-03-29T00:00:00,23
33731,,2017-03-29T00:00:00,24
33732,Spain,2017-03-29T00:00:00,25
33733,Italy,2017-03-29T00:00:00,26
33734,,2017-03-29T00:00:00,27
33735,,2017-03-29T00:00:00,28
33736,Finland,2017-03-29T00:00:00,29
33737,France,2017-03-29T00:00:00,30
33738,Switzerland,2017-03-29T00:00:00,31
33739,,2017-03-29T00:00:00,32
33740,United States,2017-03-29T00:00:00,33
33741,Germany,2017-03-29T00:00:00,34
33742,,2017-03-29T00:00:00,35
33743,Sweden,2017-03-29T00:00:00,36
33744,Norway,2017-03-29T00:00:00,37
33745,United Kingdom,2017-03-29T00:00:00,38
33746,,2017-03-29T00:00:00,39
33747,Poland,2017-03-29T00:00:00,40
33748,,2017-03-29T00:00:00,41
33749,Japan,2017-03-29T00:00:00,42
33750,,2017-03-29T00:00:00,43
33751,,2017-03-29T00:00:00,44
33752,,2017-03-30T00:00:00,2
33753,Australia,2017-03-30T00:00:00,3
33754,Austria,2017-03-30T00:00:00,4
33755,,2017-03-30T00:00:00,5
33756,Cyprus,2017-03-30T00:00:00,6
33757,,2017-03-30T00:00:00,7
33758,,2017-03-30T00:00:00,8
33759,,2017-03-30T00:00:00,9
33760,,2017-03-30T00:00:00,10
33761,,2017-03-30T00:00:00,11
33762,,2017-03-30T00:00:00,12
33763,Portugal,2017-03-30T00:00:00,13
33764,,2017-03-30T00:00:00,15
33765,Netherlands,2017-03-30T00:00:00,17
33766,,2017-03-30T00:00:00,18
33767,,2017-03-30T00:00:00,20
33768,EIRE,2017-03-30T00:00:00,21
33769,,2017-03-30T00:00:00,22
33770,,2017-03-30T00:00:00,23
33771,,2017-03-30T00:00:00,24
33772,Spain,2017-03-30T00:00:00,25
33773,Italy,2017-03-30T00:00:00,26
33774,,2017-03-30T00:00:00,27
33775,,2017-03-30T00:00:00,28
33776,Finland,2017-03-30T00:00:00,29
33777,France,2017-03-30T00:00:00,30
33778,Switzerland,2017-03-30T00:00:00,31
33779,,2017-03-30T00:00:00,32
33780,United States,2017-03-30T00:00:00,33
33781,Germany,2017-03-30T00:00:00,34
33782,,2017-03-30T00:00:00,35
33783,Sweden,2017-03-30T00:00:00,36
33784,Norway,2017-03-30T00:00:00,37
33785,United Kingdom,2017-03-30T00:00:00,38
33786,,2017-03-30T00:00:00,39
33787,Poland,2017-03-30T00:00:00,40
33788,,2017-03-30T00:00:00,41
33789,Japan,2017-03-30T00:00:00,42
33790,,2017-03-30T00:00:00,43
33791,,2017-03-30T00:00:00,44
33792,,2017-03-31T00:00:00,2
33793,Australia,2017-03-31T00:00:00,3
33794,Austria,2017-03-31T00:00:00,4
33795,,2017-03-31T00:00:00,5
33796,Cyprus,2017-03-31T00:00:00,6
33797,,2017-03-31T00:00:00,7
33798,,2017-03-31T00:00:00,8
33799,,2017-03-31T00:00:00,9
33800,,2017-03-31T00:00:00,10
33801,,2017-03-31T00:00:00,11
33802,,2017-03-31T00:00:00,12
33803,Portugal,2017-03-31T00:00:00,13
33804,,2017-03-31T00:00:00,15
33805,Netherlands,2017-03-31T00:00:00,17
33806,,2017-03-31T00:00:00,18
33807,,2017-03-31T00:00:00,20
33808,EIRE,2017-03-31T00:00:00,21
33809,,2017-03-31T00:00:00,22
33810,,2017-03-31T00:00:00,23
33811,,2017-03-31T00:00:00,24
33812,Spain,2017-03-31T00:00:00,25
33813,Italy,2017-03-31T00:00:00,26
33814,,2017-03-31T00:00:00,27
33815,,2017-03-31T00:00:00,28
33816,Finland,2017-03-31T00:00:00,29
33817,France,2017-03-31T00:00:00,30
33818,Switzerland,2017-03-31T00:00:00,31
33819,,2017-03-31T00:00:00,32
33820,United States,2017-03-31T00:00:00,33
33821,Germany,2017-03-31T00:00:00,34
33822,,2017-03-31T00:00:00,35
33823,Sweden,2017-03-31T00:00:00,36
33824,Norway,2017-03-31T00:00:00,37
33825,United Kingdom,2017-03-31T00:00:00,38
33826,,2017-03-31T00:00:00,39
33827,Poland,2017-03-31T00:00:00,40
33828,,2017-03-31T00:00:00,41
33829,Japan,2017-03-31T00:00:00,42
33830,,2017-03-31T00:00:00,43
33831,,2017-03-31T00:00:00,44
33832,,2017-04-01T00:00:00,2
33833,Australia,2017-04-01T00:00:00,3
33834,Austria,2017-04-01T00:00:00,4
33835,,2017-04-01T00:00:00,5
33836,Cyprus,2017-04-01T00:00:00,6
33837,,2017-04-01T00:00:00,7
33838,,2017-04-01T00:00:00,8
33839,,2017-04-01T00:00:00,9
33840,,2017-04-01T00:00:00,10
33841,,2017-04-01T00:00:00,11
33842,,2017-04-01T00:00:00,12
33843,Portugal,2017-04-01T00:00:00,13
33844,,2017-04-01T00:00:00,15
33845,Netherlands,2017-04-01T00:00:00,17
33846,,2017-04-01T00:00:00,18
33847,,2017-04-01T00:00:00,20
33848,EIRE,2017-04-01T00:00:00,21
33849,,2017-04-01T00:00:00,22
33850,,2017-04-01T00:00:00,23
33851,,2017-04-01T00:00:00,24
33852,Spain,2017-04-01T00:00:00,25
33853,Italy,2017-04-01T00:00:00,26
33854,,2017-04-01T00:00:00,27
33855,,2017-04-01T00:00:00,28
33856,Finland,2017-04-01T00:00:00,29
33857,France,2017-04-01T00:00:00,30
33858,Switzerland,2017-04-01T00:00:00,31
33859,,2017-04-01T00:00:00,32
33860,United States,2017-04-01T00:00:00,33
33861,Germany,2017-04-01T00:00:00,34
33862,,2017-04-01T00:00:00,35
33863,Sweden,2017-04-01T00:00:00,36
33864,Norway,2017-04-01T00:00:00,37
33865,United Kingdom,2017-04-01T00:00:00,38
33866,,2017-04-01T00:00:00,39
33867,Poland,2017-04-01T00:00:00,40
33868,,2017-04-01T00:00:00,41
33869,Japan,2017-04-01T00:00:00,42
33870,,2017-04-01T00:00:00,43
33871,,2017-04-01T00:00:00,44
33872,,2017-04-02T00:00:00,2
33873,Australia,2017-04-02T00:00:00,3
33874,Austria,2017-04-02T00:00:00,4
33875,,2017-04-02T00:00:00,5
33876,Cyprus,2017-04-02T00:00:00,6
33877,,2017-04-02T00:00:00,7
33878,,2017-04-02T00:00:00,8
33879,,2017-04-02T00:00:00,9
33880,,2017-04-02T00:00:00,10
33881,,2017-04-02T00:00:00,11
33882,,2017-04-02T00:00:00,12
33883,Portugal,2017-04-02T00:00:00,13
33884,,2017-04-02T00:00:00,15
33885,Netherlands,2017-04-02T00:00:00,17
33886,,2017-04-02T00:00:00,18
33887,,2017-04-02T00:00:00,20
33888,EIRE,2017-04-02T00:00:00,21
33889,,2017-04-02T00:00:00,22
33890,,2017-04-02T00:00:00,23
33891,,2017-04-02T00:00:00,24
33892,Spain,2017-04-02T00:00:00,25
33893,Italy,2017-04-02T00:00:00,26
33894,,2017-04-02T00:00:00,27
33895,,2017-04-02T00:00:00,28
33896,Finland,2017-04-02T00:00:00,29
33897,France,2017-04-02T00:00:00,30
33898,Switzerland,2017-04-02T00:00:00,31
33899,,2017-04-02T00:00:00,32
33900,United States,2017-04-02T00:00:00,33
33901,Germany,2017-04-02T00:00:00,34
33902,,2017-04-02T00:00:00,35
33903,Sweden,2017-04-02T00:00:00,36
33904,Norway,2017-04-02T00:00:00,37
33905,United Kingdom,2017-04-02T00:00:00,38
33906,,2017-04-02T00:00:00,39
33907,Poland,2017-04-02T00:00:00,40
33908,,2017-04-02T00:00:00,41
33909,Japan,2017-04-02T00:00:00,42
33910,,2017-04-02T00:00:00,43
33911,,2017-04-02T00:00:00,44
33912,,2017-04-03T00:00:00,1
33913,,2017-04-03T00:00:00,2
33914,Australia,2017-04-03T00:00:00,3
33915,Austria,2017-04-03T00:00:00,4
33916,,2017-04-03T00:00:00,5
33917,Cyprus,2017-04-03T00:00:00,6
33918,,2017-04-03T00:00:00,7
33919,,2017-04-03T00:00:00,8
33920,,2017-04-03T00:00:00,9
33921,,2017-04-03T00:00:00,10
33922,,2017-04-03T00:00:00,11
33923,,2017-04-03T00:00:00,12
33924,Portugal,2017-04-03T00:00:00,13
33925,,2017-04-03T00:00:00,14
33926,,2017-04-03T00:00:00,15
33927,Denmark,2017-04-03T00:00:00,16
33928,Netherlands,2017-04-03T00:00:00,17
33929,,2017-04-03T00:00:00,18
33930,,2017-04-03T00:00:00,19
33931,,2017-04-03T00:00:00,20
33932,EIRE,2017-04-03T00:00:00,21
33933,,2017-04-03T00:00:00,22
33934,,2017-04-03T00:00:00,23
33935,,2017-04-03T00:00:00,24
33936,Spain,2017-04-03T00:00:00,25
33937,Italy,2017-04-03T00:00:00,26
33938,,2017-04-03T00:00:00,27
33939,,2017-04-03T00:00:00,28
33940,Finland,2017-04-03T00:00:00,29
33941,France,2017-04-03T00:00:00,30
33942,Switzerland,2017-04-03T00:00:00,31
33943,,2017-04-03T00:00:00,32
33944,United States,2017-04-03T00:00:00,33
33945,Germany,2017-04-03T00:00:00,34
33946,,2017-04-03T00:00:00,35
33947,Sweden,2017-04-03T00:00:00,36
33948,Norway,2017-04-03T00:00:00,37
33949,United Kingdom,2017-04-03T00:00:00,38
33950,,2017-04-03T00:00:00,39
33951,Poland,2017-04-03T00:00:00,40
33952,,2017-04-03T00:00:00,41
33953,Japan,2017-04-03T00:00:00,42
33954,,2017-04-03T00:00:00,43
33955,,2017-04-03T00:00:00,44
33956,,2017-04-03T00:00:00,45
33957,,2017-04-04T00:00:00,1
33958,,2017-04-04T00:00:00,2
33959,Australia,2017-04-04T00:00:00,3
33960,Austria,2017-04-04T00:00:00,4
33961,,2017-04-04T00:00:00,5
33962,Cyprus,2017-04-04T00:00:00,6
33963,,2017-04-04T00:00:00,7
33964,,2017-04-04T00:00:00,8
33965,,2017-04-04T00:00:00,9
33966,,2017-04-04T00:00:00,10
33967,,2017-04-04T00:00:00,11
33968,,2017-04-04T00:00:00,12
33969,Portugal,2017-04-04T00:00:00,13
33970,,2017-04-04T00:00:00,14
33971,,2017-04-04T00:00:00,15
33972,Denmark,2017-04-04T00:00:00,16
33973,Netherlands,2017-04-04T00:00:00,17
33974,,2017-04-04T00:00:00,18
33975,,2017-04-04T00:00:00,19
33976,,2017-04-04T00:00:00,20
33977,EIRE,2017-04-04T00:00:00,21
33978,,2017-04-04T00:00:00,22
33979,,2017-04-04T00:00:00,23
33980,,2017-04-04T00:00:00,24
33981,Spain,2017-04-04T00:00:00,25
33982,Italy,2017-04-04T00:00:00,26
33983,,2017-04-04T00:00:00,27
33984,,2017-04-04T00:00:00,28
33985,Finland,2017-04-04T00:00:00,29
33986,France,2017-04-04T00:00:00,30
33987,Switzerland,2017-04-04T00:00:00,31
33988,,2017-04-04T00:00:00,32
33989,United States,2017-04-04T00:00:00,33
33990,Germany,2017-04-04T00:00:00,34
33991,,2017-04-04T00:00:00,35
33992,Sweden,2017-04-04T00:00:00,36
33993,Norway,2017-04-04T00:00:00,37
33994,United Kingdom,2017-04-04T00:00:00,38
33995,,2017-04-04T00:00:00,39
33996,Poland,2017-04-04T00:00:00,40
33997,,2017-04-04T00:00:00,41
33998,Japan,2017-04-04T00:00:00,42
33999,,2017-04-04T00:00:00,43
34000,,2017-04-04T00:00:00,44
34001,,2017-04-04T00:00:00,45
34002,,2017-04-05T00:00:00,1
34003,,2017-04-05T00:00:00,2
34004,Australia,2017-04-05T00:00:00,3
34005,Austria,2017-04-05T00:00:00,4
34006,,2017-04-05T00:00:00,5
34007,Cyprus,2017-04-05T00:00:00,6
34008,,2017-04-05T00:00:00,7
34009,,2017-04-05T00:00:00,8
34010,,2017-04-05T00:00:00,9
34011,,2017-04-05T00:00:00,10
34012,,2017-04-05T00:00:00,11
34013,Portugal,2017-04-05T00:00:00,13
34014,,2017-04-05T00:00:00,14
34015,,2017-04-05T00:00:00,15
34016,Denmark,2017-04-05T00:00:00,16
34017,Netherlands,2017-04-05T00:00:00,17
34018,,2017-04-05T00:00:00,18
34019,,2017-04-05T00:00:00,19
34020,,2017-04-05T00:00:00,20
34021,EIRE,2017-04-05T00:00:00,21
34022,,2017-04-05T00:00:00,22
34023,,2017-04-05T00:00:00,23
34024,,2017-04-05T00:00:00,24
34025,Spain,2017-04-05T00:00:00,25
